ObjectId,Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County
12987,Route Deviation,F578,March,2021,SAT,41,"Midvale, West Jordan",Salt Lake
12988,Route Deviation,F590,July,2021,WKD,85.690058,"Sandy, West Jordan",Salt Lake
12989,Route Deviation,F578,January,2019,SAT,51.75,"Midvale, West Jordan",Salt Lake
12990,Route Deviation,F590,September,2017,WKD,4.2,"Sandy, West Jordan",Salt Lake
12991,Route Deviation,F620,August,2020,WKD,59.571429,"Roy, West Haven, Ogden",Weber
12992,Route Deviation,F578,March,2021,WKD,100.652174,"Midvale, West Jordan",Salt Lake
12993,Route Deviation,F590,August,2021,WKD,97.140152,"Sandy, West Jordan",Salt Lake
12994,Route Deviation,F578,January,2019,WKD,132.590909,"Midvale, West Jordan",Salt Lake
12995,Route Deviation,F590,October,2017,WKD,4.636364,"Sandy, West Jordan",Salt Lake
12996,Route Deviation,F620,September,2020,WKD,61.952381,"Roy, West Haven, Ogden",Weber
12997,Route Deviation,F620,October,2020,WKD,58.409091,"Roy, West Haven, Ogden",Weber
12998,Route Deviation,F620,November,2020,WKD,80.263158,"Roy, West Haven, Ogden",Weber
12999,Route Deviation,F620,December,2020,WKD,61.5,"Roy, West Haven, Ogden",Weber
13000,Route Deviation,F620,January,2021,WKD,63.05,"Roy, West Haven, Ogden",Weber
13001,Route Deviation,F620,February,2021,WKD,69.210526,"Roy, West Haven, Ogden",Weber
13002,Route Deviation,F620,March,2021,WKD,63.478261,"Roy, West Haven, Ogden",Weber
13003,Route Deviation,F620,April,2021,WKD,62.045455,"Roy, West Haven, Ogden",Weber
13004,Route Deviation,F620,May,2021,WKD,65,"Roy, West Haven, Ogden",Weber
13005,Route Deviation,F620,June,2021,WKD,62.727273,"Roy, West Haven, Ogden",Weber
13006,Route Deviation,F620,July,2021,WKD,74.954764,"Roy, West Haven, Ogden",Weber
13007,Route Deviation,F620,August,2021,WKD,85.242424,"Roy, West Haven, Ogden",Weber
13008,Route Deviation,F620,September,2021,WKD,86.564453,"Roy, West Haven, Ogden",Weber
13009,Route Deviation,F620,October,2021,WKD,91.343484,"Roy, West Haven, Ogden",Weber
13010,Route Deviation,F620,November,2021,WKD,87.478947,"Roy, West Haven, Ogden",Weber
13011,Route Deviation,F620,December,2021,WKD,62.328312,"Roy, West Haven, Ogden",Weber
13012,Route Deviation,F620,January,2022,WKD,76.443567,"Roy, West Haven, Ogden",Weber
13013,Route Deviation,F620,February,2022,WKD,94.119131,"Roy, West Haven, Ogden",Weber
13014,Route Deviation,F620,March,2022,WKD,86.276743,"Roy, West Haven, Ogden",Weber
13015,Route Deviation,F620,April,2022,WKD,89.794617,"Roy, West Haven, Ogden",Weber
13016,Route Deviation,F620,May,2022,WKD,100.253968,"Roy, West Haven, Ogden",Weber
13017,Route Deviation,F620,June,2022,WKD,94.983942,"Roy, West Haven, Ogden",Weber
13018,Route Deviation,F620,July,2022,WKD,92.535948,"Roy, West Haven, Ogden",Weber
13019,Route Deviation,F620,August,2022,WKD,104.526812,"Roy, West Haven, Ogden",Weber
13020,Route Deviation,F620,September,2022,WKD,109.044152,"Roy, West Haven, Ogden",Weber
13021,Route Deviation,F620,October,2022,WKD,110.897115,"Roy, West Haven, Ogden",Weber
13022,Route Deviation,F638,January,2017,SAT,0,Brigham City,Box Elder
13023,Route Deviation,F638,January,2017,WKD,30.571429,Brigham City,Box Elder
13024,Route Deviation,F638,February,2017,WKD,39.947368,Brigham City,Box Elder
13025,Route Deviation,F638,March,2017,WKD,35.695652,Brigham City,Box Elder
13026,Route Deviation,F638,April,2017,SAT,33.8,Brigham City,Box Elder
13027,Route Deviation,F638,April,2017,WKD,177.25,Brigham City,Box Elder
13028,Route Deviation,F638,May,2017,SAT,31.6,Brigham City,Box Elder
13029,Route Deviation,F638,May,2017,WKD,169.863636,Brigham City,Box Elder
13030,Route Deviation,F638,June,2017,SAT,46,Brigham City,Box Elder
13031,Route Deviation,F638,June,2017,WKD,171.681818,Brigham City,Box Elder
13032,Route Deviation,F638,July,2017,SAT,38.714286,Brigham City,Box Elder
